name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Lindsay, P.J.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Lloyd, J.E.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Macfarlane, I.E.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
" May, M.A.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"McArthur, S *",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"McGauran, P.J.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Moore, J.C.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Moylan, J. E.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Nairn, G. R.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Nehl, G. B.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Nelson, B.J.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Neville, P.C.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Nugent, P.E.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Prosser, G.D.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Pyne, C.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Reith, P.K.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Ronaldson, M.J.C.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Ruddock, P.M.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Scott, B.C.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Secker, P.D.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Slipper, P.N.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Somlyay, A.M.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Southcott, A.J.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"St Clair, S.R.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Stone, S.N.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Sullivan, K.J.M.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Thompson, C.P.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Thomson, A.P.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Truss, W.E.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Tuckey, C.W.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Vale, D.S.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Wakelin, B.H.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Washer, M.J.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Worth, P.M.",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Wooldridge, M.R.L",no,Motion of Censure,PRIME MINISTER,2000-06-28,REPS,Miscellaneous,20,1,0
"Abbott, A.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Anderson, J.D.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Andrews, K.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Anthony, L.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Bailey, F.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Baird, B.G.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Barresi, P.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Bartlett, K.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Billson, B.F.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Bishop, B.K.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Bishop, J.I.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Brough, M.T.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Cadman, A.G.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Cameron, R.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Causley, I.R.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Charles, R.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Draper, P.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Elson, K.S.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Entsch, W.G.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Fahey, J.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Fischer, T.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Forrest, J.A *",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Gallus, C.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Gambaro, T.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Gash, J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Georgiou, P.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Haase, B.W.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Hardgrave, G.D.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Hawker, D.P.M.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Hockey, J.B.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Hull, K.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Jull, D.F.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Katter, R.C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Kelly, D.M.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Kelly, J.M.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Kemp, D.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Lawler, A.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Lieberman, L.S.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Lindsay, P.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Lloyd, J.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Macfarlane, I.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"May, M.A.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"McArthur, S *",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"McGauran, P.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Moore, J.C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Moylan, J. E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Nairn, G. R.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Nelson, B.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Neville, P.C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Nugent, P.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Prosser, G.D.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Pyne, C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Reith, P.K.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Ronaldson, M.J.C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Scott, B.C.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Secker, P.D.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Slipper, P.N.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Somlyay, A.M.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Southcott, A.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"St Clair, S.R.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Stone, S.N.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Sullivan, K.J.M.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Thompson, C.P.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Thomson, A.P.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Truss, W.E.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Tuckey, C.W.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Vaile, M.A.J.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
"Vale, D.S.",aye,Second Reading,COMPENSATION MEASURES LEGISLATION AMENDMENT (RENT ASSISTANCE INCREASE) BILL 2000,2000-06-28,REPS,Bills,28,1,0
