name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Di Natale, R",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Hanson-Young, SC",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Ludlam, S",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Milne, C",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Rhiannon, L",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Siewert, R (teller)",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Waters, LJ",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Whish-Wilson, PS",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Wright, PL",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Xenophon, N",aye,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Back, CJ",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Bernardi, C",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Bilyk, CL",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Bishop, TM",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Boyce, SK",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Brown, CL",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Bushby, DC (teller)",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Cameron, DN",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Colbeck, R",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Collins, JMA",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Cormann, M",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Crossin, P",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Edwards, S",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Farrell, D",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Faulkner, J",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Feeney, D",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Furner, ML",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Gallacher, AM",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Macdonald, ID",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Madigan, JJ",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Marshall, GM",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"McKenzie, B",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Moore, CM",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Pratt, LC",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Ruston, A",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Singh, LM",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Smith, D",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Stephens, U",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Sterle, G",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Thistlethwaite, M",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Thorp, LE",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
"Urquhart, AE",no,Second Reading,Environment Protection (Beverage Container Deposit and Recovery Scheme) Bill 2010,2012-09-13,Senate,BILLS,0,1,0
