name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, D.G.H.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Albanese, A.N.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Bidgood, J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Bird, S.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Bowen, C.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Bradbury, D.J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Burke, A.E.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Butler, M.C.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Byrne, A.M.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Campbell, J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Champion, N.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Cheeseman, D.L.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Clare, J.D.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Collins, J.M.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Combet, G.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Crean, S.F.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"D’Ath, Y.M.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Danby, M.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Debus, B.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Dreyfus, M.A.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Elliot, J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Ellis, K.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Emerson, C.A.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Ferguson, L.D.T.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Ferguson, M.J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Fitzgibbon, J.A.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Garrett, P.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Georganas, S.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"George, J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Gibbons, S.W.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Gillard, J.E.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Gray, G.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Grierson, S.J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Griffin, A.P.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Hale, D.F.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Hall, J.G. *",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Hayes, C.P. *",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Irwin, J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Jackson, S.M.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Kelly, M.J.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Kerr, D.J.C.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"King, C.F.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Livermore, K.F.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
"Macklin, J.L.",aye,Second Reading,CARBON POLLUTION REDUCTION SCHEME BILL 2009 [NO. 2],2009-11-16,REPS,Bills,19,1,0
